id,name,rarity,image_url,detail_url,attribute,availability
183,[アタシポンコツアンドロイド]安部菜々,Sレア,https://imas.gamedbs.jp/cgss/images/121RaabAdt_dw1pzGFMzid546S2UfV4yA-_Nr1QBkHs.jpg,https://imas.gamedbs.jp/cgss/card/detail/183/183#card-183,Cu,アタシポンコツアンドロイド(2015/9/25 12:00〜10/5 20:59)上位ランキング報酬
189,[ハロウィンナイトメア]白坂小梅,Sレア,https://imas.gamedbs.jp/cgss/images/xAxPTHqenfGtzfQkxfGuHxdJJrdSy0bnf9jft28vayg.jpg,https://imas.gamedbs.jp/cgss/card/detail/189/189#card-189,Co,プラチナガシャ(2015/9/30 15:00〜10/13 14:59)
203,[クロネコチアー]綾瀬穂乃香,Sレア,https://imas.gamedbs.jp/cgss/images/KftYrZjVXVjBDnm0jmb38u1l5loxgfnFiJXdshm546E.jpg,https://imas.gamedbs.jp/cgss/card/detail/203/203#card-203,Co,シンデレラキャラバン(2015/10/9 15:00〜10/16 20:59)期間中のLIVE報酬
205,[絶叫★ヴァンパイア]星輝子,Sレア,https://imas.gamedbs.jp/cgss/images/xPr1-gILecfAzKn9G8seED7JIfv_UE6GRdxRHUvXWA4.jpg,https://imas.gamedbs.jp/cgss/card/detail/205/205#card-205,Pa,シンデレラキャラバン(2015/10/9 15:00〜10/16 20:59)期間中のLIVE報酬
207,[眼鏡プリンセス]上条春菜,Sレア,https://imas.gamedbs.jp/cgss/images/S-POfSO2UifGflO3bTsvN847nv5USOcMFl5FT8cX9YU.jpg,https://imas.gamedbs.jp/cgss/card/detail/207/207#card-207,Co,プラチナガシャ(2015/10/13 15:00〜10/19 14:59)
209,[フレッシュチアガール]若林智香,Sレア,https://imas.gamedbs.jp/cgss/images/cHuCp3T3paKh7LwSeu2zbBLFIGjf7rqi73Snkg_kIB0.jpg,https://imas.gamedbs.jp/cgss/card/detail/209/209#card-209,Pa,プラチナガシャ(2015/10/13 15:00〜10/19 14:59)
211,[Nation Blue]高垣楓,Sレア,https://imas.gamedbs.jp/cgss/images/h09sNbjpAQlNcKRoFt6UEfgiITmwBBkdr-3TWXJ8Ktw.jpg,https://imas.gamedbs.jp/cgss/card/detail/211/211#card-211,Co,イベント「Nation Blue」達成報酬(ランキング報酬)
213,[Nation Blue]神崎蘭子,Sレア,https://imas.gamedbs.jp/cgss/images/hMfb1GEodrEzscIn9j4wV6Rm-1hrrIK3QrVuaH2Ee6M.jpg,https://imas.gamedbs.jp/cgss/card/detail/213/213#card-213,Co,イベント「Nation Blue」達成報酬(最低10000pt)
215,[パフュームトリッパー]一ノ瀬志希,Sレア,https://imas.gamedbs.jp/cgss/images/didKYi4ifm0pcHhX_vi_GQu1nG4bpXPtBClTVE90SnA.jpg,https://imas.gamedbs.jp/cgss/card/detail/215/215#card-215,Cu,プラチナガシャ(2015/10/19 15:00〜)
221,[湯けむりサイキッカー]堀裕子,Sレア,https://imas.gamedbs.jp/cgss/images/KK0MOTHHePiOy0ickApPOhpKACbZuwp5SVWb7hEzcDg.jpg,https://imas.gamedbs.jp/cgss/card/detail/221/221#card-221,Pa,イベント「LIVE Groove Vocal burst」達成報酬(最低10000pt)
223,[クラシカルハーモニー]水本ゆかり,Sレア,https://imas.gamedbs.jp/cgss/images/8ryH8l7X8CDPlF1SDlhPvSETTRhzl0J_nnBig2HSzXs.jpg,https://imas.gamedbs.jp/cgss/card/detail/223/223#card-223,Cu,イベント「LIVE Groove Vocal burst」達成報酬(ランキング報酬)
229,[癒しの満月]及川雫,Sレア,https://imas.gamedbs.jp/cgss/images/-5Eo0w1EMoF5TAmo6cmkeQ4sqiWSXxpBP3t3qRs6Q_8.jpg,https://imas.gamedbs.jp/cgss/card/detail/229/229#card-229,Pa,プラチナガシャ(2015/10/31 15:00〜11/13 14:59)
245,[蒼翼の乙女]速水奏,Sレア,https://imas.gamedbs.jp/cgss/images/bnttWDPxoHITRM0wJRJLizok1AHdVzjhqFFtz1P8K_Q.jpg,https://imas.gamedbs.jp/cgss/card/detail/245/245#card-245,Co,シンデレラキャラバン(2015/11/12 15:00〜11/18 20:59)期間中のLIVE報酬
247,[艶娘大作戦]桃井あずき,Sレア,https://imas.gamedbs.jp/cgss/images/iySXF9qYKTglR1P9MkoZJpR8wTn7Wrd12soCKIMAziY.jpg,https://imas.gamedbs.jp/cgss/card/detail/247/247#card-247,Cu,シンデレラキャラバン(2015/11/12 15:00〜11/18 20:59)期間中のLIVE報酬
253,[ムーンライトフラワー]相葉夕美,Sレア,https://imas.gamedbs.jp/cgss/images/G51F9IEm13RcgfmPy73WFs6AYSwRo4ctSAcunENdbDk.jpg,https://imas.gamedbs.jp/cgss/card/detail/253/253#card-253,Pa,プラチナガシャ(2015/11/13 15:00〜)
255,[ファイティングチアー]中野有香,Sレア,https://imas.gamedbs.jp/cgss/images/eRgYhR_tyTjjbAhakKxkxaHT0x00Qfgsvl12uvdQIds.jpg,https://imas.gamedbs.jp/cgss/card/detail/255/255#card-255,Cu,プラチナガシャ(2015/11/20 15:00〜)
257,[ロッキンヴォーカリスト]松永涼,Sレア,https://imas.gamedbs.jp/cgss/images/M3kzS_gtDnYyzTpx68xJkZG4zoHkAA05Ko-xfRWnwGQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/257/257#card-257,Co,プラチナガシャ(2015/11/20 15:00〜)
263,[Orange Sapphire]諸星きらり,Sレア,https://imas.gamedbs.jp/cgss/images/t1-YrA3bXigehcgKSD3GRhGTZvBtvSpmJAyDv_nsZ54.jpg,https://imas.gamedbs.jp/cgss/card/detail/263/263#card-263,Pa,イベント「Orange Sapphire」達成報酬(最低10000pt)
265,[Orange Sapphire]城ヶ崎美嘉,Sレア,https://imas.gamedbs.jp/cgss/images/lQtXLVzqStHJl4RV76Px1kQaKxU6c-NqYvEs4izS-cE.jpg,https://imas.gamedbs.jp/cgss/card/detail/265/265#card-265,Pa,イベント「Orange Sapphire」達成報酬(ランキング報酬)
269,[スイートクリスマス]五十嵐響子,Sレア,https://imas.gamedbs.jp/cgss/images/2FsZn3A2WWzO9XCAlwXto_Mr0nyJEkP3-OWQqFV7l5E.jpg,https://imas.gamedbs.jp/cgss/card/detail/269/269#card-269,Cu,プラチナガシャ(2015/11/30 15:00〜12/14 14:59)
271,[ナイトエレガンス]相川千夏,Sレア,https://imas.gamedbs.jp/cgss/images/StoGMnut8GaftDPHbkaXC5-rbOJdF0I9v0fV5MCSyCc.jpg,https://imas.gamedbs.jp/cgss/card/detail/271/271#card-271,Co,プラチナガシャ(2015/11/30 15:00〜)
281,[はりきりお嬢様]西園寺琴歌,Sレア,https://imas.gamedbs.jp/cgss/images/FiPOsPGPZt8VMnXG9B4FZuB-IiMkJfXo92YsPRIzH6k.jpg,https://imas.gamedbs.jp/cgss/card/detail/281/281#card-281,Cu,「LIVE Groove Vocal burst」達成pt報酬
283,[深淵への招待]二宮飛鳥,Sレア,https://imas.gamedbs.jp/cgss/images/TAJQBSz1KMH_G4toHD-ADYHlqXOhhNLPAIYezWSVmDo.jpg,https://imas.gamedbs.jp/cgss/card/detail/283/283#card-283,Co,「LIVE Groove Vocal burst」イベントptランキング報酬
295,[デンジャラスアダルティ]片桐早苗,Sレア,https://imas.gamedbs.jp/cgss/images/qTQ1wplyYF6xAW917zxaFZA-JhpgBiKzKlBUgYPEeFo.jpg,https://imas.gamedbs.jp/cgss/card/detail/295/295#card-295,Pa,プラチナガシャ(2015/12/14 15:00〜)
297,[Snow Wings]上条春菜,Sレア,https://imas.gamedbs.jp/cgss/images/2uIlbhcFmj56OWhxFsPUMjUHL_0Xj7k55ga4r59kOWo.jpg,https://imas.gamedbs.jp/cgss/card/detail/297/297#card-297,Co,「SnowWings」達成pt報酬
299,[Snow Wings]大槻唯,Sレア,https://imas.gamedbs.jp/cgss/images/Tc6kFScRDUOyjzie49if2j1GVkQMIdQZi76GamHe2VQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/299/299#card-299,Pa,「SnowWings」イベントptランキング報酬
305,[マジカル☆プリティーハート]横山千佳,Sレア,https://imas.gamedbs.jp/cgss/images/t4zJ38_1TT347aeAW4X1lOGV7S8NmvjSp-ZGPrDJi8A.jpg,https://imas.gamedbs.jp/cgss/card/detail/305/305#card-305,Cu,プラチナガシャ(2015/12/21 16:00〜)
307,[永遠のプリンセス]川島瑞樹,Sレア,https://imas.gamedbs.jp/cgss/images/_2QCyv_CvPwCJfAkH44ZK3yljQ25NHEgxlmw5f2lVuw.jpg,https://imas.gamedbs.jp/cgss/card/detail/307/307#card-307,Co,プラチナガシャ(2015/12/21 16:00〜)
315,[大器晩成]道明寺歌鈴,Sレア,https://imas.gamedbs.jp/cgss/images/xN_wG53eQN1SOju09sd1ykrGaDy7skRW3TU_Ozy6dDE.jpg,https://imas.gamedbs.jp/cgss/card/detail/315/315#card-315,Cu,シンデレラフェス　プラチナガシャ(2015/12/30 15:00〜2016/01/04 14:59:59)
319,[小さな自信家]脇山珠美,Sレア,https://imas.gamedbs.jp/cgss/images/dJlhyFl9lNtj1k77ta8d32P2f17GT1xP0OrKRNUQQ3k.jpg,https://imas.gamedbs.jp/cgss/card/detail/319/319#card-319,Co,シンデレラフェス　プラチナガシャ(2015/12/30 15:00〜2016/01/04 14:59:59)
321,[ゴキゲンParty Night]多田李衣菜,Sレア,https://imas.gamedbs.jp/cgss/images/OyeBCq4Uvg7-tsXqrpkg690NeJltkWMFOtw27ZF5aeE.jpg,https://imas.gamedbs.jp/cgss/card/detail/321/321#card-321,Co,LIVE Groove Dance burst ～ゴキゲンParty Night～＜イベントptランキング報酬＞
327,[南国の舞姫]松山久美子,Sレア,https://imas.gamedbs.jp/cgss/images/jAyDrzjAibx8Z9rVIT4XTaMUDR7q5GoQWESOgTClcw8.jpg,https://imas.gamedbs.jp/cgss/card/detail/327/327#card-327,Pa,プラチナガシャ(2015/12/30 15:00〜)
329,[ゴキゲンParty Night]本田未央,Sレア,https://imas.gamedbs.jp/cgss/images/enOY8edgKw9AM6AKFn-3vk1XZn1OviPmQBTEGHKU5ls.jpg,https://imas.gamedbs.jp/cgss/card/detail/329/329#card-329,Pa,LIVE Groove Dance burst ～ゴキゲンParty Night～＜達成pt報酬＞
339,[硬派乙女]向井拓海,Sレア,https://imas.gamedbs.jp/cgss/images/wH2HmMsARHVgXJrAEmA16wmGzZ3NVaECuiPXn7-Q3FM.jpg,https://imas.gamedbs.jp/cgss/card/detail/339/339#card-339,Pa,プラチナガシャ(2016/1/9 15:00〜)
343,[魔法のスマイル]佐々木千枝,Sレア,https://imas.gamedbs.jp/cgss/images/BeoUBUOTRHg2M7KD3DX4-1WGoDw2fATmOLxvKL1sZLk.jpg,https://imas.gamedbs.jp/cgss/card/detail/343/343#card-343,Co,＜イベント限定アイドル＞メダルでスカウトなど
345,[フード☆メイド]喜多見柚,Sレア,https://imas.gamedbs.jp/cgss/images/WTevBRjz_g_knHt8lWUaegEORj3OVMZFH87NNesEobE.jpg,https://imas.gamedbs.jp/cgss/card/detail/345/345#card-345,Pa,＜イベント限定アイドル＞メダルでスカウトなど
351,[ハッピーマジシャン]工藤忍,Sレア,https://imas.gamedbs.jp/cgss/images/CivfRmnvnl780-fd8NFidXQNly9O_ohN-rG7E1I0-Gk.jpg,https://imas.gamedbs.jp/cgss/card/detail/351/351#card-351,Cu,プラチナガシャ(2016/1/15 15:00〜)
355,[パステルピンクな恋]小早川紗枝,Sレア,https://imas.gamedbs.jp/cgss/images/8Hd1SlMAPOOaLsQIKYAqvvOy-SiFRt4_dN0aA0B0skI.jpg,https://imas.gamedbs.jp/cgss/card/detail/355/355#card-355,Cu,＜達成pt報酬＞
357,[パステルピンクな恋]三村かな子,Sレア,https://imas.gamedbs.jp/cgss/images/mXTpv9ev_j4U9WQZSRszR648mODm_UwhdCmZSN-3pJA.jpg,https://imas.gamedbs.jp/cgss/card/detail/357/357#card-357,Cu,＜イベントptランキング報酬＞
361,[オトメのお勉強]メアリー・コクラン,Sレア,https://imas.gamedbs.jp/cgss/images/NF3l7nr5JESn24Yb9kA1d1p6TKGWWibFMMX_4NO63js.jpg,https://imas.gamedbs.jp/cgss/card/detail/361/361#card-361,Pa,プラチナガシャ(2016/1/22 15:00〜)
365,[プリティパティシエ]中野有香,Sレア,https://imas.gamedbs.jp/cgss/images/eUdv9kbJUaG1Bfj0vrFQhZeqx0FPdKs0udqRFidXaQg.jpg,https://imas.gamedbs.jp/cgss/card/detail/365/365#card-365,Cu,メイド with LOVE バレンタインデーガシャ限定（1月31日 15:00 ～ 2月10日 14:59）
367,[Tulip]宮本フレデリカ,Sレア,https://imas.gamedbs.jp/cgss/images/2iaiOYNVt9_VGDoc0ew0hgfZ26EUlQeXDH79BPh6RZ0.jpg,https://imas.gamedbs.jp/cgss/card/detail/367/367#card-367,Cu,イベント「LIVE Groove Visual burst」＜イベントptランキング報酬＞
373,[Tulip]塩見周子,Sレア,https://imas.gamedbs.jp/cgss/images/xv8Fw-SVCUHnFgPUdERHZAosn6hTzM473XXH3a7wyQY.jpg,https://imas.gamedbs.jp/cgss/card/detail/373/373#card-373,Co,イベント「LIVE Groove Visual burst」＜達成pt報酬＞
375,[ショコラバレンタイン]森久保乃々,Sレア,https://imas.gamedbs.jp/cgss/images/hGK-DoOLd-a9ZqaVV-GjaO1Ww3umdMyO53klY0Vug6o.jpg,https://imas.gamedbs.jp/cgss/card/detail/375/375#card-375,Co,メイド with LOVE バレンタインデーガシャ新アイドル（1月31日 15:00 ～）
387,[紅の一指し]村上巴,Sレア,https://imas.gamedbs.jp/cgss/images/fIk7Ou9oOpseAq_rcPCXSNoFp-o-DvsXOSaR1-mglNs.jpg,https://imas.gamedbs.jp/cgss/card/detail/387/387#card-387,Pa,2016/2/10 15:00〜キャラバン＜イベント限定アイドル＞
389,[ラヴリー☆ハート]藤本里奈,Sレア,https://imas.gamedbs.jp/cgss/images/eOpnfNua4qyobxvFOgzfQhjHCDQF3kgMyr3uo3Ds7FA.jpg,https://imas.gamedbs.jp/cgss/card/detail/389/389#card-389,Cu,2016/2/10 15:00〜キャラバン＜イベント限定アイドル＞
395,[浪速の派手娘]難波笑美,Sレア,https://imas.gamedbs.jp/cgss/images/zTcggqklqZ1KUIElYhkE1xPY1dgUuYxR_q0XZ7aP8kI.jpg,https://imas.gamedbs.jp/cgss/card/detail/395/395#card-395,Pa,プラチナガシャ(2016/2/10 15:00〜)
401,[薔薇色お姫様]櫻井桃華,Sレア,https://imas.gamedbs.jp/cgss/images/2cTkEQBu2ioDnKQ8d-EQkI1mf0GR6Ppo2fv3XL-mGFQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/401/401#card-401,Cu,プラチナガシャ(2016/2/16 15:00〜)
405,[オルゴールの小箱]アナスタシア,Sレア,https://imas.gamedbs.jp/cgss/images/Gvmc1r3BqS7jt5wiA1sji8KwZGhXmGEnxT-Ws4ZpiqE.jpg,https://imas.gamedbs.jp/cgss/card/detail/405/405#card-405,Co,オルゴールの小箱＜イベントptランキング報酬＞
407,[オルゴールの小箱]白坂小梅,Sレア,https://imas.gamedbs.jp/cgss/images/BT3AEvvRKq_OYPi45NK5zni3YtBvo7bVUY5oxQxZcQk.jpg,https://imas.gamedbs.jp/cgss/card/detail/407/407#card-407,Co,オルゴールの小箱＜達成pt報酬＞
411,[癒しの女神]三船美優,Sレア,https://imas.gamedbs.jp/cgss/images/Zq04GJs559OEzxRv24SK1jkPcpNIu6LEnppMSqVBPmU.jpg,https://imas.gamedbs.jp/cgss/card/detail/411/411#card-411,Co,プラチナガシャ(2016/2/23 15:00〜)
417,[黒真珠の輝き]黒川千秋,Sレア,https://imas.gamedbs.jp/cgss/images/pu2sDDLegnz1KsTam-IWjqH5IXX-99UedfdI7P6Fdic.jpg,https://imas.gamedbs.jp/cgss/card/detail/417/417#card-417,Co,星々のひとときナイトタイムガシャ（2016/2/29 15:00〜3/11 14:59)
419,[千夜一夜舞姫]ナターリア,Sレア,https://imas.gamedbs.jp/cgss/images/lxIAEgRhEToqcxd4Ji7aGVM93M-GxbmaBke2-Ur2lp8.jpg,https://imas.gamedbs.jp/cgss/card/detail/419/419#card-419,Pa,プラチナガシャ(2016/2/29 15:00〜)
425,[オンリーマイフラッグ]橘ありす,Sレア,https://imas.gamedbs.jp/cgss/images/_qhIpei6rfbX4z99qpX9oPKn_ucyikTY8Zbc0_2Czss.jpg,https://imas.gamedbs.jp/cgss/card/detail/425/425#card-425,Co,LIVE Groove Vocal burst(2016/2/29 15:00〜3/8 20:59)＜イベントptランキング報酬＞
427,[秘めた輝き]原田美世,Sレア,https://imas.gamedbs.jp/cgss/images/dSZ11C-A3T2YzgOb1O1qI1OSNoGPAxqJX_sOhrgINMc.jpg,https://imas.gamedbs.jp/cgss/card/detail/427/427#card-427,Cu,LIVE Groove Vocal burst(2016/2/29 15:00〜3/8 20:59)＜達成pt報酬＞
435,[ドーナッツ☆マーメイド]椎名法子,Sレア,https://imas.gamedbs.jp/cgss/images/sQzjT_5L9DwJsUm0myhvfO9BpS4ehBUMc5qCdmQOQHg.jpg,https://imas.gamedbs.jp/cgss/card/detail/435/435#card-435,Cu,＜イベント限定アイドル＞3月11日 15:00～3月18日 20:59メダルでスカウトなど
443,[やりすぎお姉さん]片桐早苗,Sレア,https://imas.gamedbs.jp/cgss/images/jCATFD_Z8kntuc747dOB88bhRlM3ZuNahXvS63InIRg.jpg,https://imas.gamedbs.jp/cgss/card/detail/443/443#card-443,Pa,＜イベント限定アイドル＞3月11日 15:00～3月18日 20:59メダルでスカウトなど
445,[華麗なくのいち]浜口あやめ,Sレア,https://imas.gamedbs.jp/cgss/images/baOvJyWLGLAOUW6kOusnnaahyVJRalHf7b8MdbBBOPw.jpg,https://imas.gamedbs.jp/cgss/card/detail/445/445#card-445,Pa,プラチナガシャ(2016/3/11 15:00〜)
447,[ファンシーガール]今井加奈,Sレア,https://imas.gamedbs.jp/cgss/images/LcSaw-BeU9z-MDJ4ZBjnvSBLYRydvAK8B2abBvQ2FGg.jpg,https://imas.gamedbs.jp/cgss/card/detail/447/447#card-447,Cu,プラチナガシャ(2016/3/18 15:00〜)
451,[絶対特権主張しますっ ! ]十時愛梨,Sレア,https://imas.gamedbs.jp/cgss/images/s1zTf2QyWctPQkpJfE2wTf42brQ2cuHg_o6CDDV97Tg.jpg,https://imas.gamedbs.jp/cgss/card/detail/451/451#card-451,Pa,イベント「絶対特権主張しますっ！」（2016/3/20 15:00〜3/27 20:59）＜ランキング報酬＞
453,[絶対特権主張しますっ ! ]堀裕子,Sレア,https://imas.gamedbs.jp/cgss/images/oX3PKgqMWSQxu5CHX6q8q5LnYcXV3K-G4zfeJQWpaXw.jpg,https://imas.gamedbs.jp/cgss/card/detail/453/453#card-453,Pa,イベント「絶対特権主張しますっ！」（2016/3/20 15:00〜3/27 20:59）＜達成pt報酬＞
457,[疾風のストライカー]結城晴,Sレア,https://imas.gamedbs.jp/cgss/images/r2byXm3dgLzFmUJKHY4MxElt4YCSmRYz2tgucHIhJQA.jpg,https://imas.gamedbs.jp/cgss/card/detail/457/457#card-457,Co,プラチナガシャ(2016/3/25 15:00〜)
463,[マジメ／ネコチャン]前川みく,Sレア,https://imas.gamedbs.jp/cgss/images/eXwHaLu_xKb9qWihoNLr1QTTWrK1DA0UIH1tWkT1TEs.jpg,https://imas.gamedbs.jp/cgss/card/detail/463/463#card-463,Cu,春うららか放課後タイムガシャ 2016/3/31 15:00〜4/8 14:59
467,[ハイファイ☆デイズ]佐々木千枝,Sレア,https://imas.gamedbs.jp/cgss/images/2IU1J-q6m5S_WTe8QFCqLerRBgCzRYrmfTkIf49hOes.jpg,https://imas.gamedbs.jp/cgss/card/detail/467/467#card-467,Co,LIVE Groove Dance burst ＜達成pt報酬＞
469,[ドキドキ☆チャレンジ]綾瀬穂乃香,Sレア,https://imas.gamedbs.jp/cgss/images/nUODe0NF3wSAH2nRLxnNZMvTc_YdSj6hwg_Nicx2MCM.jpg,https://imas.gamedbs.jp/cgss/card/detail/469/469#card-469,Co,プラチナガシャ(2016/3/31 15:00〜)
473,[ハイファイ☆デイズ]龍崎薫,Sレア,https://imas.gamedbs.jp/cgss/images/FbAcHTm07bleDbg7ME46psWyF1Uhi10yxVH-zPI3UCc.jpg,https://imas.gamedbs.jp/cgss/card/detail/473/473#card-473,Pa,LIVE Groove Dance burst ＜イベントptランキング報酬＞
491,[きぐるみもふもふ]市原仁奈,Sレア,https://imas.gamedbs.jp/cgss/images/Jpvs6ysIOo5Fe7zEoiHIufqaq82NQfC0Ri2MDZLss9k.jpg,https://imas.gamedbs.jp/cgss/card/detail/491/491#card-491,Pa,プラチナガシャ(2016/4/8 15:00〜)
493,[微笑みの聖女]クラリス,Sレア,https://imas.gamedbs.jp/cgss/images/cBC4w34hikOje_h-V1CCusKTzzPWIIiP_QxHIu25OFQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/493/493#card-493,Cu,イベント「シンデレラキャラバン」（2016/4/11 15:00〜4/17 20:59）＜メダル交換orLIVE報酬＞
495,[ハートビートUSA]水木聖來,Sレア,https://imas.gamedbs.jp/cgss/images/RCCklBYjBIgmReUk4sSZ1uPRzW4eB6u5Z-Cnc7Ruylk.jpg,https://imas.gamedbs.jp/cgss/card/detail/495/495#card-495,Co,イベント「シンデレラキャラバン」（2016/4/11 15:00〜4/17 20:59）＜メダル交換orLIVE報酬＞
499,[清純令嬢]水本ゆかり,Sレア,https://imas.gamedbs.jp/cgss/images/wHakysRgXjFHJj1q53j0YxAfgOokE84VDydWNLX-gRE.jpg,https://imas.gamedbs.jp/cgss/card/detail/499/499#card-499,Cu,プラチナガシャ(2016/4/14 15:00〜)
