id,name,rarity,image_url,detail_url,attribute,availability
155,星輝子,ノーマル,https://imas.gamedbs.jp/cgss/images/WRuo3m83icGdoqZzGrez7dGIGNvIUH05lOGOAyImmcc.jpg,https://imas.gamedbs.jp/cgss/card/detail/155/155#card-155,Pa,
157,及川雫,ノーマル,https://imas.gamedbs.jp/cgss/images/eWShoriqRHR8fhjNW2qo4_D4Qw4JlNZINC4l-FeuISc.jpg,https://imas.gamedbs.jp/cgss/card/detail/157/157#card-157,Pa,
159,片桐早苗,ノーマル,https://imas.gamedbs.jp/cgss/images/8REgQw5TF3Wg1OWzDYBpNe2hxh7kljs-Bv4275-hX20.jpg,https://imas.gamedbs.jp/cgss/card/detail/159/159#card-159,Pa,
175,相葉夕美,ノーマル,https://imas.gamedbs.jp/cgss/images/TIF74bC2Q5kSHXMzOJ8S_0OB5M_5Xi6ufnfwzOk4t8Y.jpg,https://imas.gamedbs.jp/cgss/card/detail/175/175#card-175,Pa,
195,五十嵐響子,ノーマル,https://imas.gamedbs.jp/cgss/images/Lu4Bi-OerbtUddK67bUFThSkVyqgY-w2XcrUU_-9zxI.jpg,https://imas.gamedbs.jp/cgss/card/detail/195/195#card-195,Cu,2015/10/6 15:00以降　ローカルガシャ/LIVE報酬など
197,鷺沢文香,ノーマル,https://imas.gamedbs.jp/cgss/images/Ga05yeg30OYhjz8yQB-1HctQwjv32HEdJNOkbW4gD4g.jpg,https://imas.gamedbs.jp/cgss/card/detail/197/197#card-197,Co,2015/10/6 15:00以降　ローカルガシャ/LIVE報酬など
199,松山久美子,ノーマル,https://imas.gamedbs.jp/cgss/images/j1m0agRYSujl2Y5PtXNSvDjWdNs3fUgJr3EwvBIwYfk.jpg,https://imas.gamedbs.jp/cgss/card/detail/199/199#card-199,Pa,2015/10/6 15:00以降　ローカルガシャ/LIVE報酬など
237,横山千佳,ノーマル,https://imas.gamedbs.jp/cgss/images/oGOoYzYR4g0mM0N1_4q_a41P3wlk-oYWXVdTVx64wJg.jpg,https://imas.gamedbs.jp/cgss/card/detail/237/237#card-237,Cu,2015/11/9 15:00以降　ローカルガシャ/LIVE報酬など
239,黒川千秋,ノーマル,https://imas.gamedbs.jp/cgss/images/X7MypHznz95d9V0u_kT3GjEsr78yYLxjuOm3hVRzqVk.jpg,https://imas.gamedbs.jp/cgss/card/detail/239/239#card-239,Co,2015/11/9 15:00以降　ローカルガシャ/LIVE報酬など
241,矢口美羽,ノーマル,https://imas.gamedbs.jp/cgss/images/MJQI20Wr-iR_nuRKftimSh6y3tkb9yExFMrawRZclr8.jpg,https://imas.gamedbs.jp/cgss/card/detail/241/241#card-241,Pa,2015/11/9 15:00以降　ローカルガシャ/LIVE報酬など
285,櫻井桃華,ノーマル,https://imas.gamedbs.jp/cgss/images/JRS21yk2M9s0WzeuMtE5eGiJqtmlShklratR3d-9GwA.jpg,https://imas.gamedbs.jp/cgss/card/detail/285/285#card-285,Cu,LIVE報酬、ローカルオーディションなど(2015/12/8 15:00〜)
287,三船美優,ノーマル,https://imas.gamedbs.jp/cgss/images/8jMDSDu-9FrJ593ChIMNaEI8NQXhaaH3CsDrcHUBON8.jpg,https://imas.gamedbs.jp/cgss/card/detail/287/287#card-287,Co,LIVE報酬、ローカルオーディションなど(2015/12/8 15:00〜)
289,喜多見柚,ノーマル,https://imas.gamedbs.jp/cgss/images/OtpVZTR2LpQPnlQE8pkQFBn7QZ1H5kAjaWHowPSS2x8.jpg,https://imas.gamedbs.jp/cgss/card/detail/289/289#card-289,Pa,LIVE報酬、ローカルオーディションなど(2015/12/8 15:00〜)
331,今井加奈,ノーマル,https://imas.gamedbs.jp/cgss/images/IoV9517wPOWpRzn7rIzapTnqydOz2oA7RhnUx4XyFK8.jpg,https://imas.gamedbs.jp/cgss/card/detail/331/331#card-331,Cu,2016/1/9 15:00以降　ローカルガシャ/LIVE報酬など
333,藤原肇,ノーマル,https://imas.gamedbs.jp/cgss/images/-Ovh0kE1qBuSvogfSnRtYi15Gzft-GnBMmxfF0RfAtg.jpg,https://imas.gamedbs.jp/cgss/card/detail/333/333#card-333,Co,2016/1/9 15:00以降　ローカルガシャ/LIVE報酬など
335,依田芳乃,ノーマル,https://imas.gamedbs.jp/cgss/images/e-3t1ewuq_7Z7M47twNMZKVZOxOG4vrb-1RUZXhuikU.jpg,https://imas.gamedbs.jp/cgss/card/detail/335/335#card-335,Pa,2016/1/9 15:00以降　ローカルガシャ/LIVE報酬など
381,棟方愛海,ノーマル,https://imas.gamedbs.jp/cgss/images/rrB73m3UDP7bcpG7hkvbQD38rO4JiNQbtsvHshrMlG8.jpg,https://imas.gamedbs.jp/cgss/card/detail/381/381#card-381,Cu,2016/2/8 15:00以降　ローカルガシャ/LIVE報酬など
383,水木聖來,ノーマル,https://imas.gamedbs.jp/cgss/images/zs8ghUypgc8oRoYrKnAz4FlFyhbBL_qqZxHXMA84DSg.jpg,https://imas.gamedbs.jp/cgss/card/detail/383/383#card-383,Co,2016/2/8 15:00以降　ローカルガシャ/LIVE報酬など
385,的場梨沙,ノーマル,https://imas.gamedbs.jp/cgss/images/08HCez5zIaWgBtjvGS0ilcbZ1vcyofLf04JCsr94Yh0.jpg,https://imas.gamedbs.jp/cgss/card/detail/385/385#card-385,Pa,2016/2/8 15:00以降　ローカルガシャ/LIVE報酬など
429,持田亜里沙,ノーマル,https://imas.gamedbs.jp/cgss/images/kwtySnIJRUdi7OyP49R1IGlgLvr_8i9GGl5MEydV9x4.jpg,https://imas.gamedbs.jp/cgss/card/detail/429/429#card-429,Cu,2016/3/9 15:00以降　ローカルガシャ/LIVE報酬など
431,東郷あい,ノーマル,https://imas.gamedbs.jp/cgss/images/YpYEnrpf8Eu0gvOKp-6GhNFPuSzNT98AanzTeCDpOl4.jpg,https://imas.gamedbs.jp/cgss/card/detail/431/431#card-431,Co,2016/3/9 15:00以降　ローカルガシャ/LIVE報酬など
433,首藤葵,ノーマル,https://imas.gamedbs.jp/cgss/images/lDASTw78DO7PZPy568GWN7F1zJRt0veGObfd3jjVdaw.jpg,https://imas.gamedbs.jp/cgss/card/detail/433/433#card-433,Pa,2016/3/9 15:00以降　ローカルガシャ/LIVE報酬など
481,関裕美,ノーマル,https://imas.gamedbs.jp/cgss/images/KmA55b1PaohzRnm1JAaDGDsdJyrPLPiUVBo1cibC35g.jpg,https://imas.gamedbs.jp/cgss/card/detail/481/481#card-481,Cu,LIVE報酬、ローカルオーディションなど(2016/4/8 15:00〜)
485,成宮由愛,ノーマル,https://imas.gamedbs.jp/cgss/images/5pG0Baz8zsjhobQAPYV8JiJmAJE6kZwJXmzqR2Y4guc.jpg,https://imas.gamedbs.jp/cgss/card/detail/485/485#card-485,Co,LIVE報酬、ローカルオーディションなど(2016/4/8 15:00〜)
489,上田鈴帆,ノーマル,https://imas.gamedbs.jp/cgss/images/CJ6rP3JNpalLJPyuDbZGs8vQpg_FZiCh8HQbWa-gNm0.jpg,https://imas.gamedbs.jp/cgss/card/detail/489/489#card-489,Pa,LIVE報酬、ローカルオーディションなど(2016/4/8 15:00〜)
527,乙倉悠貴,ノーマル,https://imas.gamedbs.jp/cgss/images/o51CsHlbsjY3c74J2ORQdHTAoRM2fAz1SHicj1eBkbE.jpg,https://imas.gamedbs.jp/cgss/card/detail/527/527#card-527,Cu,LIVE報酬、ローカルオーディションなど(2016/5/9 15:00〜)
529,氏家むつみ,ノーマル,https://imas.gamedbs.jp/cgss/images/wC4Q91DEHSHEQxhMOdeAfhHW5GCzppkyzrZ1D3R8bWM.jpg,https://imas.gamedbs.jp/cgss/card/detail/529/529#card-529,Co,LIVE報酬、ローカルオーディションなど(2016/5/9 15:00〜)
531,杉坂海,ノーマル,https://imas.gamedbs.jp/cgss/images/g93Wp4CV22HnGfMlv6vYLcgDcQYJIABEMBkNlpKzy0g.jpg,https://imas.gamedbs.jp/cgss/card/detail/531/531#card-531,Pa,LIVE報酬、ローカルオーディションなど(2016/5/9 15:00〜)
575,大原みちる,ノーマル,https://imas.gamedbs.jp/cgss/images/WJxzKqcHRnyicusVEs2lYTHIOb2No23Jf7zXd0nyl_E.jpg,https://imas.gamedbs.jp/cgss/card/detail/575/575#card-575,Cu,LIVE報酬、ローカルオーディションなど(2016/6/9 15:00〜)
581,浅利七海,ノーマル,https://imas.gamedbs.jp/cgss/images/k8qhp21nc6y0AjHWEPcin2jWwDKidrDGUBiXjlx54lA.jpg,https://imas.gamedbs.jp/cgss/card/detail/581/581#card-581,Co,LIVE報酬、ローカルオーディションなど(2016/6/9 15:00〜)
585,斉藤洋子,ノーマル,https://imas.gamedbs.jp/cgss/images/v2h4jqbKo2aWfWXRs6dwjip4R4uPKZ1oGjdmwIXANdY.jpg,https://imas.gamedbs.jp/cgss/card/detail/585/585#card-585,Pa,LIVE報酬、ローカルオーディションなど(2016/6/9 15:00〜)
629,太田優,ノーマル,https://imas.gamedbs.jp/cgss/images/PjGq0j8DJYY0NHjDGjA69yy1FSiIJkwEvPajRSqvOBQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/629/629#card-629,Cu,LIVE報酬、ローカルオーディションなど(2016/7/8 15:00〜)
631,吉岡沙紀,ノーマル,https://imas.gamedbs.jp/cgss/images/RZB6TTWYbSk-2m_d3-Ul9b-0VAr1u9ivGnR4woJtxOs.jpg,https://imas.gamedbs.jp/cgss/card/detail/631/631#card-631,Co,LIVE報酬、ローカルオーディションなど(2016/7/8 15:00〜)
633,愛野渚,ノーマル,https://imas.gamedbs.jp/cgss/images/qwDMqn_w7hZtT2EhlkHdSu-zSzSc4GO4AmaDZhHEThY.jpg,https://imas.gamedbs.jp/cgss/card/detail/633/633#card-633,Pa,LIVE報酬、ローカルオーディションなど(2016/7/8 15:00〜)
677,安斎都,ノーマル,https://imas.gamedbs.jp/cgss/images/TDhAAstL4VSo14BtGmWJ12k52y0y51nQ_B6GOWH8k1s.jpg,https://imas.gamedbs.jp/cgss/card/detail/677/677#card-677,Cu,LIVE報酬、ローカルオーディションなど(2016/8/9 15:00〜)
679,桐野アヤ,ノーマル,https://imas.gamedbs.jp/cgss/images/rtIQQVGxybR2JgNJ1PibcAhyLWdYfRqa3aH6ArfXoqc.jpg,https://imas.gamedbs.jp/cgss/card/detail/679/679#card-679,Co,LIVE報酬、ローカルオーディションなど(2016/8/9 15:00〜)
681,相馬夏美,ノーマル,https://imas.gamedbs.jp/cgss/images/XbCygt_4MtXeyhWpPvY1PCHlVHvM5W2Rd4lZHGgLsCY.jpg,https://imas.gamedbs.jp/cgss/card/detail/681/681#card-681,Pa,LIVE報酬、ローカルオーディションなど(2016/8/9 15:00〜)
725,古賀小春,ノーマル,https://imas.gamedbs.jp/cgss/images/zzlY66wFAfUPHl9a2WMWpJTCpsZDORmeL2cJ0FLNGvU.jpg,https://imas.gamedbs.jp/cgss/card/detail/725/725#card-725,Cu,LIVE報酬、ローカルオーディションなど(2016/9/9 15:00〜)
729,松尾千鶴,ノーマル,https://imas.gamedbs.jp/cgss/images/MSxR3Uo9_gnh_i1niVZyJI8xFYX0nlk11s9xrxOXl1M.jpg,https://imas.gamedbs.jp/cgss/card/detail/729/729#card-729,Co,LIVE報酬、ローカルオーディションなど(2016/9/9 15:00〜)
733,沢田麻理菜,ノーマル,https://imas.gamedbs.jp/cgss/images/TF3wXCLzNVAZE8DZivIsiWaBLdZLzV0pvd7f6FcAQ50.jpg,https://imas.gamedbs.jp/cgss/card/detail/733/733#card-733,Pa,LIVE報酬、ローカルオーディションなど(2016/9/9 15:00〜)
779,長富蓮実,ノーマル,https://imas.gamedbs.jp/cgss/images/t0xh5Kqzo-YnLoZhUzeXaUuVy3FzfzDhd8M3cTJH8LM.jpg,https://imas.gamedbs.jp/cgss/card/detail/779/779#card-779,Cu,LIVE報酬、ローカルオーディションなど(2016/10/9 15:00〜)
783,岸部彩華,ノーマル,https://imas.gamedbs.jp/cgss/images/OpBZPqNQA_J6bhtbBCr_bqZhCGL8jcysL4GfbQijfaI.jpg,https://imas.gamedbs.jp/cgss/card/detail/783/783#card-783,Co,LIVE報酬、ローカルオーディションなど(2016/10/9 15:00〜)
787,浜川愛結奈,ノーマル,https://imas.gamedbs.jp/cgss/images/66oPyl3KJfPJN5HR1xrALyhQX8rZuqraSsl3ZDTyJrQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/787/787#card-787,Pa,LIVE報酬、ローカルオーディションなど(2016/10/9 15:00〜)
827,日下部若葉,ノーマル,https://imas.gamedbs.jp/cgss/images/6jelAeg1fN1diTv6Y8B7N7a140Ciy6P6LRwuXBGb05Q.jpg,https://imas.gamedbs.jp/cgss/card/detail/827/827#card-827,Cu,LIVE報酬、ローカルオーディションなど(2016/11/9 15:00〜)
831,柊志乃,ノーマル,https://imas.gamedbs.jp/cgss/images/_jW8vGbu23X0oe57fRrMotUj8IJtdaBm5B7PLEX-t2E.jpg,https://imas.gamedbs.jp/cgss/card/detail/831/831#card-831,Co,LIVE報酬、ローカルオーディションなど(2016/11/9 15:00〜)
835,イヴ・サンタクロース,ノーマル,https://imas.gamedbs.jp/cgss/images/FiRo-HIzLKn4x5b79N2fyfetfFhyILdvXtIAdOeUo9Q.jpg,https://imas.gamedbs.jp/cgss/card/detail/835/835#card-835,Pa,LIVE報酬、ローカルオーディションなど(2016/11/9 15:00〜)
873,江上椿,ノーマル,https://imas.gamedbs.jp/cgss/images/V0DnCeyAOJ1NqgzveFPC7XYtl73hDONc6zHKHHHxN-Q.jpg,https://imas.gamedbs.jp/cgss/card/detail/873/873#card-873,Cu,LIVE報酬、ローカルオーディションなど(2016/12/9 15:00〜)
879,鷹富士茄子,ノーマル,https://imas.gamedbs.jp/cgss/images/xRCWuicvorh4DZZTD953r53ya3jQO7A2y9Us4yfZvdw.jpg,https://imas.gamedbs.jp/cgss/card/detail/879/879#card-879,Co,LIVE報酬、ローカルオーディションなど(2016/12/9 15:00〜)
881,真鍋いつき,ノーマル,https://imas.gamedbs.jp/cgss/images/qgEdsiQ57ozGlkXjaLzd31fWS2Bt0Vm2W_5InxwiHC0.jpg,https://imas.gamedbs.jp/cgss/card/detail/881/881#card-881,Pa,LIVE報酬、ローカルオーディションなど(2016/12/9 15:00〜)
927,丹羽仁美,ノーマル,https://imas.gamedbs.jp/cgss/images/wCdSy2y-eXGm3hJDtk-BD0h0U6GARrGyCcWlY7N8QS8.jpg,https://imas.gamedbs.jp/cgss/card/detail/927/927#card-927,Cu,LIVE報酬、ローカルオーディションなど(2017/1/10 15:00〜)
929,ヘレン,ノーマル,https://imas.gamedbs.jp/cgss/images/ALjt0PqRtgAwM3dwLyuMzMX19bHIXacxML-yj1uWiIo.jpg,https://imas.gamedbs.jp/cgss/card/detail/929/929#card-929,Co,LIVE報酬、ローカルオーディションなど(2017/1/10 15:00〜)
931,冴島清美,ノーマル,https://imas.gamedbs.jp/cgss/images/vCsAJWT4yU60fQhhq34oMzEzTnM5ptvE6f1URX4Q-Pg.jpg,https://imas.gamedbs.jp/cgss/card/detail/931/931#card-931,Pa,LIVE報酬、ローカルオーディションなど(2017/1/10 15:00〜)
1801,黒埼ちとせ,ノーマル,https://imas.gamedbs.jp/cgss/images/4PHvV8BPVtHOxnlfZqZMpn7PdPy-_JQiUH6rf4YeLE0.jpg,https://imas.gamedbs.jp/cgss/card/detail/1801/1801#card-1801,Cu,ローカルガシャなど（2019/2/28 15:00〜）
1805,白雪千夜,ノーマル,https://imas.gamedbs.jp/cgss/images/HKKXOisAH1duLFaMSo-Qq5HdmegrZ4zagcfCLwABdpI.jpg,https://imas.gamedbs.jp/cgss/card/detail/1805/1805#card-1805,Cu,ローカルガシャなど（2019/2/28 15:00〜）
1851,久川颯,ノーマル,https://imas.gamedbs.jp/cgss/images/hpcOAnUPWdnspNWrVt0YTXgxrINbk0cYl8KpkykHc3A.jpg,https://imas.gamedbs.jp/cgss/card/detail/1851/1851#card-1851,Co,先行：イベント「LIVE Parade」（2019年4月2日 15:00 ～ 4月9日 20:59）＜イベント参加報酬＞　後日ローカルガチャ／ライブ報酬でも登場
1855,久川凪,ノーマル,https://imas.gamedbs.jp/cgss/images/RZAxB3UTqR4kZbVWYMLAuB4OchYJ5DGKyTSAuyVK7QE.jpg,https://imas.gamedbs.jp/cgss/card/detail/1855/1855#card-1855,Pa,先行：イベント「LIVE Parade」（2019年4月2日 15:00 ～ 4月9日 20:59）＜イベント参加報酬＞　後日ローカルガチャ／ライブ報酬でも登場
1863,辻野あかり,ノーマル,https://imas.gamedbs.jp/cgss/images/tC7Rp3_0bSMDWAVOqi6VOirpY6HTmauaREVP_gDYPtQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/1863/1863#card-1863,Cu,﻿プレゼント配布（初回のみ）／ローカルガチャ／ライブ報酬で登場（2019/4/10 15:00〜）
1867,砂塚あきら,ノーマル,https://imas.gamedbs.jp/cgss/images/hylO8e8rblJDlMkhyXKqTmi_atpr85ewoJvYxUzrTh4.jpg,https://imas.gamedbs.jp/cgss/card/detail/1867/1867#card-1867,Co,﻿プレゼント配布（初回のみ）／ローカルガチャ／ライブ報酬で登場（2019/4/12 15:00〜）
1875,夢見りあむ,ノーマル,https://imas.gamedbs.jp/cgss/images/AoaKjSqQq_FTUMW99T34NZSXVE0mjEhYRfU1nda_qoQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/1875/1875#card-1875,Pa,﻿プレゼント配布（初回のみ）／ローカルガチャ／ライブ報酬で登場（2019/4/15 15:00〜）
